Date,Close,Open,High,Low,Volume,Change
2015-10-01,6072.47,6061.61,6172.78,6053.26,873580000.0,0.0018
2015-10-02,6129.98,6072.47,6176.2,6051.62,888460000.0,0.0095
2015-10-05,6298.92,6129.98,6301.05,6129.98,890100000.0,0.0276
2015-10-06,6326.16,6298.92,6343.71,6255.1,737900000.0,0.0043
2015-10-07,6336.35,6326.16,6396.34,6319.77,1020000000.0,0.0016
2015-10-08,6374.82,6336.35,6380.3,6303.46,742310000.0,0.0060999999999999995
2015-10-09,6416.16,6374.82,6453.22,6374.82,768200000.0,0.006500000000000001
2015-10-12,6371.18,6416.16,6416.16,6351.34,552280000.0,-0.006999999999999999
2015-10-13,6342.28,6371.18,6371.18,6303.02,722570000.0,-0.0045000000000000005
2015-10-14,6269.61,6342.28,6342.28,6268.29,638450000.0,-0.0115
2015-10-15,6338.67,6269.61,6351.43,6269.61,644980000.0,0.011000000000000001
2015-10-16,6378.04,6338.67,6398.23,6338.67,610630000.0,0.0062
2015-10-19,6352.33,6378.04,6408.09,6336.27,476840000.0,-0.004
2015-10-20,6345.13,6352.33,6367.75,6319.25,592200000.0,-0.0011
2015-10-21,6348.42,6345.13,6387.29,6316.3,615200000.0,0.0005
2015-10-22,6376.28,6348.42,6387.28,6321.65,740620000.0,0.0044
2015-10-23,6444.08,6376.28,6487.89,6376.28,749540000.0,0.0106
2015-10-26,6417.02,6444.08,6453.0,6405.38,454680000.0,-0.0042
2015-10-27,6365.27,6417.02,6419.62,6365.27,564360000.0,-0.008100000000000001
2015-10-28,6437.8,6365.27,6448.46,6355.78,819720000.0,0.011399999999999999
2015-10-29,6395.8,6437.8,6437.85,6358.16,852190000.0,-0.006500000000000001
2015-10-30,6361.09,6395.8,6410.28,6337.65,738500000.0,-0.0054
2015-11-02,6361.8,6361.09,6364.42,6317.29,522270000.0,0.0001
2015-11-03,6383.61,6361.8,6383.61,6344.7,627800000.0,0.0034000000000000002
2015-11-04,6412.88,6383.61,6459.46,6383.04,782760000.0,0.0046
2015-11-05,6364.9,6412.88,6421.81,6358.12,722040000.0,-0.0075
2015-11-06,6353.83,6364.9,6395.19,6332.73,733580000.0,-0.0017000000000000001
2015-11-09,6295.16,6353.83,6380.42,6292.05,678630000.0,-0.0092
2015-11-10,6275.28,6295.16,6329.69,6250.31,748090000.0,-0.0032
2015-11-11,6297.2,6275.28,6327.16,6272.69,636990000.0,0.0034999999999999996
2015-11-12,6178.68,6297.2,6300.9,6178.68,852480000.0,-0.018799999999999997
2015-11-13,6118.28,6178.68,6178.95,6088.76,702650000.0,-0.0098
2015-11-16,6146.38,6118.28,6161.9,6079.79,621590000.0,0.0046
2015-11-17,6268.76,6146.38,6269.44,6146.38,719060000.0,0.0199
2015-11-18,6278.97,6268.76,6283.9,6228.15,634120000.0,0.0016
2015-11-19,6329.93,6278.97,6366.85,6278.97,772700000.0,0.008100000000000001
2015-11-20,6334.63,6329.93,6360.73,6311.76,832320000.0,0.0007000000000000001
2015-11-23,6305.49,6334.63,6334.63,6267.05,603420000.0,-0.0046
2015-11-24,6277.23,6305.49,6305.49,6221.33,880470000.0,-0.0045000000000000005
2015-11-25,6337.64,6277.23,6348.05,6277.23,694080000.0,0.0096
2015-11-26,6393.13,6337.64,6395.33,6333.92,467830000.0,0.0088
2015-11-27,6375.15,6393.13,6393.13,6345.3,486350000.0,-0.0028000000000000004
2015-11-30,6356.09,6375.15,6387.11,6329.92,855380000.0,-0.003
2015-12-01,6395.65,6356.09,6402.36,6356.09,809010000.0,0.0062
2015-12-02,6420.93,6395.65,6447.34,6395.2,583610000.0,0.004
2015-12-03,6275.0,6420.93,6444.72,6275.0,817890000.0,-0.0227
2015-12-04,6238.29,6275.0,6277.59,6219.5,683050000.0,-0.0059
2015-12-07,6223.52,6238.29,6287.23,6215.17,559030000.0,-0.0024
2015-12-08,6135.22,6223.52,6224.86,6120.68,814510000.0,-0.014199999999999999
2015-12-09,6126.68,6135.22,6175.75,6101.22,775110000.0,-0.0014000000000000002
2015-12-10,6088.05,6126.68,6127.09,6079.96,864010000.0,-0.0063
2015-12-11,5952.78,6088.05,6088.05,5949.84,830910000.0,-0.0222
2015-12-14,5874.06,5952.78,6009.92,5871.88,805170000.0,-0.0132
2015-12-15,6017.79,5874.06,6036.68,5874.06,836320000.0,0.0245
2015-12-16,6061.19,6017.79,6089.31,6016.25,773630000.0,0.0072
2015-12-17,6102.54,6061.19,6160.78,6061.19,747550000.0,0.0068000000000000005
2015-12-18,6052.42,6102.54,6105.57,6051.74,1270000000.0,-0.008199999999999999
2015-12-21,6034.84,6052.42,6113.96,6034.84,561860000.0,-0.0029
2015-12-22,6083.1,6034.84,6090.58,6031.82,437450000.0,0.008
2015-12-23,6240.98,6083.1,6248.5,6083.1,596530000.0,0.026000000000000002
2015-12-24,6254.64,6240.98,6259.86,6236.85,112220000.0,0.0022
2015-12-29,6314.57,6254.64,6314.57,6245.24,462310000.0,0.0096
2015-12-30,6274.05,6314.57,6314.57,6261.48,337960000.0,-0.0064
2015-12-31,6242.32,6274.05,6278.31,6233.03,166420000.0,-0.0051
2016-01-04,6093.43,6242.32,6242.32,6071.01,707340000.0,-0.0239
2016-01-05,6137.24,6093.43,6166.26,6079.23,643370000.0,0.0072
2016-01-06,6073.38,6137.24,6137.24,6018.65,721610000.0,-0.0104
2016-01-07,5954.08,6073.38,6073.38,5887.97,1090000000.0,-0.0196
2016-01-08,5912.44,5954.08,6013.38,5912.44,835010000.0,-0.006999999999999999
2016-01-11,5871.83,5912.44,5941.93,5871.83,841790000.0,-0.0069
2016-01-12,5929.24,5871.83,5985.8,5866.67,831690000.0,0.0098
2016-01-13,5960.97,5929.24,6011.13,5929.24,834540000.0,0.0054
2016-01-14,5918.23,5960.97,5960.97,5829.26,1100000000.0,-0.0072
2016-01-15,5804.1,5918.23,5934.62,5769.23,1120000000.0,-0.019299999999999998
2016-01-18,5779.92,5804.1,5852.09,5766.5,741110000.0,-0.0042
2016-01-19,5876.8,5779.92,5915.69,5779.92,833710000.0,0.0168
2016-01-20,5673.58,5876.8,5876.8,5639.88,1070000000.0000001,-0.0346
2016-01-21,5773.79,5673.58,5781.24,5659.15,1120000000.0,0.0177
2016-01-22,5900.01,5773.79,5926.94,5773.79,906980000.0,0.0219
2016-01-25,5877.0,5900.01,5933.47,5851.83,828640000.0,-0.0039000000000000003
2016-01-26,5911.46,5877.0,5919.17,5771.37,878660000.0,0.0059
2016-01-27,5990.37,5911.46,5990.37,5870.75,902090000.0,0.013300000000000001
2016-01-28,5931.78,5990.37,6020.54,5889.37,918480000.0,-0.0098
2016-01-29,6083.79,5931.78,6083.79,5931.78,1020000000.0,0.0256
2016-02-01,6060.1,6083.79,6115.11,5993.84,833650000.0,-0.0039000000000000003
2016-02-02,5922.01,6060.1,6060.45,5889.6,1020000000.0,-0.022799999999999997
2016-02-03,5837.14,5922.01,5924.58,5791.04,1030000000.0,-0.0143
2016-02-04,5898.76,5837.14,5938.12,5831.12,1050000000.0,0.0106
2016-02-05,5848.06,5898.76,5945.9,5839.36,983670000.0,-0.0086
2016-02-08,5689.36,5848.06,5882.43,5666.13,995840000.0,-0.0271
2016-02-09,5632.19,5689.36,5739.25,5596.26,1150000000.0,-0.01
2016-02-10,5672.3,5632.19,5712.78,5616.88,994630000.0,0.0070999999999999995
2016-02-11,5536.97,5672.3,5672.3,5499.51,1070000000.0000001,-0.0239
2016-02-12,5707.6,5536.97,5707.6,5536.97,1080000000.0,0.0308
2016-02-15,5824.28,5707.6,5844.53,5707.6,724660000.0,0.0204
2016-02-16,5862.17,5824.28,5880.72,5812.49,771100000.0,0.006500000000000001
2016-02-17,6030.32,5862.17,6030.32,5862.17,948750000.0,0.0287
2016-02-18,5971.95,6030.32,6036.46,5948.25,809870000.0,-0.0097
2016-02-19,5950.23,5971.95,6001.22,5916.26,692900000.0,-0.0036
2016-02-22,6037.73,5950.23,6065.81,5950.23,822110000.0,0.0147
2016-02-23,5962.31,6037.73,6037.73,5954.18,747390000.0,-0.0125
2016-02-24,5867.18,5962.31,5966.73,5845.55,834680000.0,-0.016
2016-02-25,6012.81,5867.18,6028.97,5867.18,999960000.0,0.0248
2016-02-26,6096.01,6012.81,6115.37,6012.81,858940000.0,0.0138
2016-02-29,6097.09,6096.01,6104.98,6033.21,941710000.0,0.0002
2016-03-01,6152.88,6097.09,6153.75,6070.51,933630000.0,0.0092
2016-03-02,6147.06,6152.88,6194.01,6097.77,904550000.0,-0.0009
2016-03-03,6130.46,6147.06,6173.7,6108.35,902840000.0,-0.0027
2016-03-04,6199.43,6130.46,6204.14,6130.46,866050000.0,0.0113
2016-03-07,6182.4,6199.43,6216.1,6125.64,817960000.0,-0.0027
2016-03-08,6125.44,6182.4,6182.45,6101.89,913520000.0,-0.0092
2016-03-09,6146.32,6125.44,6174.82,6118.23,758330000.0,0.0034000000000000002
2016-03-10,6036.7,6146.32,6203.4,6036.7,1060000000.0,-0.0178
2016-03-11,6139.79,6036.7,6150.88,6036.7,721700000.0,0.0171
2016-03-14,6174.57,6139.79,6197.83,6139.79,688590000.0,0.005699999999999999
2016-03-15,6139.97,6174.57,6174.57,6114.77,700310000.0,-0.005600000000000001
2016-03-16,6175.49,6139.97,6186.18,6134.27,700760000.0,0.0058
2016-03-17,6201.12,6175.49,6220.02,6125.7,832610000.0,0.0042
2016-03-18,6189.64,6201.12,6237.02,6186.24,1130000000.0,-0.0019
2016-03-21,6184.58,6189.64,6215.3,6154.12,532070000.00000006,-0.0008
2016-03-22,6192.74,6184.58,6193.47,6110.39,738980000.0,0.0013
2016-03-23,6199.11,6192.74,6216.76,6171.13,621500000.0,0.001
2016-03-24,6106.48,6199.11,6199.11,6090.03,625280000.0,-0.0149
2016-03-29,6105.9,6106.48,6156.67,6070.77,596330000.0,-0.0001
2016-03-30,6203.17,6105.9,6221.8,6105.9,803810000.0,0.0159
2016-03-31,6174.9,6203.17,6203.39,6149.82,746400000.0,-0.0046
2016-04-01,6146.05,6174.9,6174.9,6076.89,747480000.0,-0.004699999999999999
2016-04-04,6164.72,6146.05,6201.95,6132.9,546680000.0,0.003
2016-04-05,6091.23,6164.72,6164.74,6061.85,826020000.0,-0.011899999999999999
2016-04-06,6161.63,6091.23,6161.63,6091.23,738660000.0,0.0116
2016-04-07,6136.89,6161.63,6204.11,6119.38,761730000.0,-0.004
2016-04-08,6204.41,6136.89,6216.28,6136.89,622130000.0,0.011000000000000001
2016-04-11,6200.12,6204.41,6229.66,6165.46,552590000.0,-0.0007000000000000001
2016-04-12,6242.39,6200.12,6248.27,6176.28,690140000.0,0.0068000000000000005
2016-04-13,6362.89,6242.39,6362.89,6242.39,957140000.0,0.019299999999999998
2016-04-14,6365.1,6362.89,6373.93,6335.4,853110000.0,0.0003
2016-04-15,6343.75,6365.1,6372.52,6328.19,780840000.0,-0.0034000000000000002
2016-04-18,6353.52,6343.75,6354.88,6261.71,613390000.0,0.0015
2016-04-19,6405.35,6353.52,6418.25,6353.49,808480000.0,0.008199999999999999
2016-04-20,6410.26,6405.35,6421.91,6367.36,814750000.0,0.0008
2016-04-21,6381.44,6410.26,6427.32,6352.93,831610000.0,-0.0045000000000000005
2016-04-22,6310.44,6381.44,6381.58,6289.34,675930000.0,-0.0111
2016-04-25,6260.92,6310.44,6324.6,6249.34,688680000.0,-0.0078000000000000005
2016-04-26,6284.52,6260.92,6297.88,6260.92,776830000.0,0.0038
2016-04-27,6319.91,6284.52,6319.91,6255.2,822360000.0,0.005600000000000001
2016-04-28,6322.4,6319.91,6322.4,6224.47,861760000.0,0.0004
2016-04-29,6241.89,6322.4,6322.4,6241.89,865550000.0,-0.0127
2016-05-03,6185.59,6241.89,6270.03,6159.86,895100000.0,-0.009000000000000001
2016-05-04,6112.02,6185.59,6185.59,6100.76,775560000.0,-0.011899999999999999
2016-05-05,6117.25,6112.02,6152.59,6102.29,713230000.0,0.0009
2016-05-06,6125.7,6117.25,6129.9,6054.74,720350000.0,0.0014000000000000002
2016-05-09,6114.81,6125.7,6177.6,6108.37,669490000.0,-0.0018
2016-05-10,6156.65,6114.81,6180.19,6114.81,652990000.0,0.0068000000000000005
2016-05-11,6162.49,6156.65,6172.72,6131.22,573060000.0,0.0009
2016-05-12,6104.19,6162.49,6193.21,6094.14,698760000.0,-0.0095
2016-05-13,6138.5,6104.19,6138.5,6060.1,646360000.0,0.005600000000000001
2016-05-16,6151.4,6138.5,6157.24,6092.21,445330000.0,0.0021
2016-05-17,6167.77,6151.4,6215.88,6147.16,758810000.0,0.0027
2016-05-18,6165.8,6167.77,6169.33,6115.99,887530000.0,-0.0003
2016-05-19,6053.35,6165.8,6165.8,6050.21,936490000.0,-0.0182
2016-05-20,6156.32,6053.35,6156.5,6053.35,780580000.0,0.017
2016-05-23,6136.43,6156.32,6173.06,6122.57,653010000.0,-0.0032
2016-05-24,6219.26,6136.43,6231.85,6109.58,833810000.0,0.013500000000000002
2016-05-25,6262.85,6219.26,6270.25,6219.26,870440000.0,0.006999999999999999
2016-05-26,6265.65,6262.85,6281.73,6243.49,665570000.0,0.0004
2016-05-27,6270.79,6265.65,6275.9,6250.27,577100000.0,0.0008
2016-05-31,6230.79,6270.79,6290.07,6230.11,1330000000.0,-0.0064
2016-06-01,6191.93,6230.79,6233.18,6151.9,887240000.0,-0.0062
2016-06-02,6185.61,6191.93,6220.27,6173.05,892210000.0,-0.001
2016-06-03,6209.63,6185.61,6251.74,6168.19,660720000.0,0.0039000000000000003
2016-06-06,6273.4,6209.63,6301.56,6209.63,732580000.0,0.0103
2016-06-07,6284.53,6273.4,6322.6,6273.4,690000000.0,0.0018
2016-06-08,6301.52,6284.53,6304.51,6263.8,663110000.0,0.0027
2016-06-09,6231.89,6301.52,6301.73,6229.07,668490000.0,-0.011000000000000001
2016-06-10,6115.76,6231.89,6231.89,6097.24,748340000.0,-0.018600000000000002
2016-06-13,6044.97,6115.76,6115.76,6044.97,852840000.0,-0.0116
2016-06-14,5923.53,6044.97,6044.97,5921.72,983530000.0,-0.020099999999999996
2016-06-15,5966.8,5923.53,6007.49,5923.39,868080000.0,0.0073
2016-06-16,5950.48,5966.8,5966.8,5899.97,815960000.0,-0.0027
2016-06-17,6021.09,5950.48,6046.1,5950.48,1310000000.0,0.011899999999999999
2016-06-20,6204.0,6021.09,6236.53,6021.09,1010000000.0,0.0304
2016-06-21,6226.55,6204.0,6250.19,6156.23,842010000.0,0.0036
2016-06-22,6261.19,6226.55,6315.62,6222.01,884650000.0,0.005600000000000001
2016-06-23,6338.1,6261.19,6380.58,6261.19,915160000.0,0.0123
2016-06-24,6138.69,6338.1,6338.55,5788.74,3880000000.0,-0.0315
2016-06-27,5982.2,6138.69,6138.69,5958.66,2510000000.0,-0.0255
2016-06-28,6140.39,5982.2,6170.26,5982.2,1590000000.0,0.0264
2016-06-29,6360.06,6140.39,6360.06,6140.39,1500000000.0,0.0358
2016-06-30,6504.33,6360.06,6504.33,6309.98,1560000000.0,0.0227
2016-07-01,6577.83,6504.33,6587.44,6498.56,1100000000.0,0.0113
2016-07-04,6522.26,6577.83,6612.13,6514.81,748240000.0,-0.0084
2016-07-05,6545.37,6522.26,6561.58,6472.25,1180000000.0,0.0034999999999999996
2016-07-06,6463.59,6545.37,6580.32,6432.47,1610000000.0,-0.0125
2016-07-07,6533.79,6463.59,6579.25,6463.59,1050000000.0,0.0109
2016-07-08,6590.64,6533.79,6605.83,6515.24,937840000.0,0.0087
2016-07-11,6682.86,6590.64,6695.07,6590.64,968340000.0,0.013999999999999999
2016-07-12,6680.69,6682.86,6703.09,6663.66,1170000000.0,-0.0003
2016-07-13,6670.4,6680.69,6717.17,6654.64,1060000000.0,-0.0015
2016-07-14,6654.47,6670.4,6743.42,6648.4,924140000.0,-0.0024
2016-07-15,6669.24,6654.47,6669.24,6616.51,839250000.0,0.0022
2016-07-18,6695.42,6669.24,6715.58,6653.67,878070000.0,0.0039000000000000003
2016-07-19,6697.37,6695.42,6711.69,6660.87,634740000.0,0.0003
2016-07-20,6728.99,6697.37,6736.57,6694.36,767730000.0,0.004699999999999999
2016-07-21,6699.89,6728.99,6732.07,6694.52,809670000.0,-0.0043
2016-07-22,6730.48,6699.89,6735.94,6663.72,716110000.0,0.0046
2016-07-25,6710.13,6730.48,6756.13,6691.03,682060000.0,-0.003
2016-07-26,6724.03,6710.13,6744.8,6708.58,737760000.0,0.0021
2016-07-27,6750.43,6724.03,6780.05,6723.71,786510000.0,0.0039000000000000003
2016-07-28,6721.06,6750.43,6762.72,6718.9,1200000000.0,-0.0044
2016-07-29,6724.43,6721.06,6740.47,6691.13,921700000.0,0.0005
2016-08-01,6693.95,6724.43,6769.41,6678.45,727710000.0,-0.0045000000000000005
2016-08-02,6645.4,6693.95,6694.14,6630.76,822030000.0,-0.0073
2016-08-03,6634.4,6645.4,6673.63,6621.42,797080000.0,-0.0017000000000000001
2016-08-04,6740.16,6634.4,6749.67,6615.83,1000000000.0,0.0159
2016-08-05,6793.47,6740.16,6802.41,6738.57,880800000.0,0.0079
2016-08-08,6809.13,6793.47,6829.47,6781.47,754480000.0,0.0023
2016-08-09,6851.3,6809.13,6863.1,6807.76,869310000.0,0.0062
2016-08-10,6866.42,6851.3,6866.42,6820.04,736640000.0,0.0022
2016-08-11,6914.71,6866.42,6914.71,6812.73,758100000.0,0.006999999999999999
2016-08-12,6916.02,6914.71,6931.04,6896.04,686790000.0,0.0002
2016-08-15,6941.19,6916.02,6955.34,6907.17,551500000.0,0.0036
2016-08-16,6893.92,6941.19,6941.19,6893.92,643220000.0,-0.0068000000000000005
2016-08-17,6859.15,6893.92,6920.76,6849.9,716290000.0,-0.005
2016-08-18,6868.96,6859.15,6893.35,6850.61,579270000.0,0.0014000000000000002
2016-08-19,6858.95,6868.96,6871.48,6840.94,702480000.0,-0.0015
2016-08-22,6828.54,6858.95,6884.61,6812.07,616670000.0,-0.0044
2016-08-23,6868.51,6828.54,6885.39,6828.54,722220000.0,0.0059
2016-08-24,6835.78,6868.51,6868.51,6825.22,748050000.0,-0.0048
2016-08-25,6816.9,6835.78,6836.22,6779.15,657670000.0,-0.0028000000000000004
2016-08-26,6838.05,6816.9,6857.29,6798.82,532510000.0,0.0031
2016-08-30,6820.79,6838.05,6851.83,6808.07,741100000.0,-0.0025
2016-08-31,6781.51,6820.79,6832.89,6779.54,942420000.0,-0.0058
2016-09-01,6745.97,6781.51,6826.22,6723.21,991760000.0,-0.0052
2016-09-02,6894.6,6745.97,6928.25,6745.97,1180000000.0,0.022000000000000002
2016-09-05,6879.42,6894.6,6910.66,6867.08,556660000.0,-0.0022
2016-09-06,6826.05,6879.42,6887.92,6818.96,687090000.0,-0.0078000000000000005
2016-09-07,6846.58,6826.05,6856.12,6814.87,938660000.0,0.003
2016-09-08,6858.7,6846.58,6889.64,6819.82,807430000.0,0.0018
2016-09-09,6776.95,6858.7,6862.38,6762.3,792450000.0,-0.011899999999999999
2016-09-12,6700.9,6776.95,6776.95,6654.48,887970000.0,-0.011200000000000002
2016-09-13,6665.63,6700.9,6724.74,6665.63,864670000.0,-0.0053
2016-09-14,6673.31,6665.63,6720.29,6665.63,695110000.0,0.0012
2016-09-15,6730.3,6673.31,6736.84,6654.82,770120000.0,0.0085
2016-09-16,6710.28,6730.3,6746.29,6692.73,1390000000.0,-0.003
2016-09-19,6813.55,6710.28,6813.95,6710.28,706090000.0,0.0154
2016-09-20,6830.79,6813.55,6869.1,6798.02,715570000.0,0.0025
2016-09-21,6834.77,6830.79,6879.81,6830.47,722080000.0,0.0006
2016-09-22,6911.4,6834.77,6937.33,6834.77,756010000.0,0.011200000000000002
2016-09-23,6909.43,6911.4,6920.23,6882.62,760910000.0,-0.0003
2016-09-26,6818.04,6909.43,6909.63,6806.47,795940000.0,-0.0132
2016-09-27,6807.67,6818.04,6865.45,6768.86,847950000.0,-0.0015
2016-09-28,6849.38,6807.67,6878.21,6807.67,758300000.0,0.0060999999999999995
2016-09-29,6919.42,6849.38,6941.09,6849.38,859070000.0,0.0102
2016-09-30,6899.33,6919.42,6919.42,6809.51,1180000000.0,-0.0029
2016-10-03,6983.52,6899.33,6996.43,6898.09,745410000.0,0.012199999999999999
2016-10-04,7074.34,6983.52,7121.93,6983.52,1450000000.0,0.013000000000000001
2016-10-05,7033.25,7074.34,7076.71,7024.13,970160000.0,-0.0058
2016-10-06,6999.96,7033.25,7049.34,6999.96,821630000.0,-0.004699999999999999
2016-10-07,7044.39,6999.96,7079.25,6999.96,1400000000.0,0.0063
2016-10-10,7097.5,7044.39,7104.49,7024.08,874920000.0,0.0075
2016-10-11,7070.88,7097.5,7129.83,7061.36,983130000.0,-0.0038
2016-10-12,7024.01,7070.88,7079.42,7015.76,937940000.0,-0.0066
2016-10-13,6977.74,7024.01,7024.01,6930.04,1040000000.0,-0.0066
2016-10-14,7013.55,6977.74,7055.18,6977.74,872170000.0,0.0051
2016-10-17,6947.55,7013.55,7013.55,6937.43,727720000.0,-0.009399999999999999
2016-10-18,7000.06,6947.55,7033.02,6946.39,795840000.0,0.0076
2016-10-19,7021.92,7000.06,7031.2,6975.92,823090000.0,0.0031
2016-10-20,7026.9,7021.92,7047.55,6998.84,843640000.0,0.0007000000000000001
2016-10-21,7020.47,7026.9,7058.39,7011.09,757850000.0,-0.0009
2016-10-24,6986.4,7020.47,7067.34,6983.4,677600000.0,-0.0049
2016-10-25,7017.64,6986.4,7067.23,6985.92,861000000.0,0.0045000000000000005
2016-10-26,6958.09,7017.64,7017.64,6917.77,939840000.0,-0.0085
2016-10-27,6986.57,6958.09,7003.93,6924.05,961780000.0,0.0040999999999999995
2016-10-28,6996.26,6986.57,7006.43,6927.21,956620000.0,0.0014000000000000002
2016-10-31,6954.22,6996.26,6996.26,6945.29,810760000.0,-0.006
2016-11-01,6917.14,6954.22,6993.79,6903.61,780870000.0,-0.0053
2016-11-02,6845.42,6917.14,6917.14,6845.42,773900000.0,-0.0104
2016-11-03,6790.51,6845.42,6873.21,6790.51,1080000000.0,-0.008
2016-11-04,6693.26,6790.51,6790.52,6676.56,875840000.0,-0.0143
2016-11-07,6806.9,6693.26,6806.9,6693.26,862190000.0,0.017
2016-11-08,6843.13,6806.9,6849.31,6795.06,832260000.0,0.0053
2016-11-09,6911.84,6843.13,6911.84,6696.33,1360000000.0,0.01
2016-11-10,6827.98,6911.84,6997.25,6799.05,1740000000.0,-0.0121
2016-11-11,6730.43,6827.98,6849.04,6709.72,1110000000.0,-0.0143
2016-11-14,6753.18,6730.43,6814.19,6730.43,1050000000.0,0.0034000000000000002
2016-11-15,6792.74,6753.18,6820.52,6753.18,1160000000.0,0.0059
2016-11-16,6749.72,6792.74,6810.53,6735.69,877280000.0,-0.0063
2016-11-17,6794.71,6749.72,6798.75,6745.08,826250000.0,0.0067
2016-11-18,6775.77,6794.71,6811.62,6740.34,866730000.0,-0.0028000000000000004
2016-11-21,6777.96,6775.77,6820.9,6754.16,781740000.0,0.0003
2016-11-22,6819.72,6777.96,6851.37,6777.96,896750000.0,0.0062
2016-11-23,6817.71,6819.72,6880.74,6779.45,796850000.0,-0.0003
2016-11-24,6829.2,6817.71,6831.23,6790.69,491420000.0,0.0017000000000000001
2016-11-25,6840.75,6829.2,6852.14,6818.12,477580000.0,0.0017000000000000001
2016-11-28,6799.47,6840.75,6840.96,6769.77,709670000.0,-0.006
2016-11-29,6772.0,6799.47,6800.91,6729.36,772230000.0,-0.004
2016-11-30,6783.79,6772.0,6845.74,6765.23,1330000000.0,0.0017000000000000001
2016-12-01,6752.93,6783.79,6789.3,6688.41,966720000.0,-0.0045000000000000005
2016-12-02,6730.72,6752.93,6752.93,6678.74,708450000.0,-0.0033
2016-12-05,6746.83,6730.72,6799.5,6697.65,814970000.0,0.0024
2016-12-06,6779.84,6746.83,6785.32,6723.05,871540000.0,0.0049
2016-12-07,6902.23,6779.84,6902.23,6779.84,1160000000.0,0.0181
2016-12-08,6931.55,6902.23,6937.51,6892.17,1050000000.0,0.0042
2016-12-09,6954.21,6931.55,6962.25,6929.46,827890000.0,0.0033
2016-12-12,6890.42,6954.21,6976.78,6875.43,946230000.0,-0.0092
2016-12-13,6968.57,6890.42,6977.99,6877.52,930150000.0,0.0113
2016-12-14,6949.19,6968.57,6970.52,6941.95,1000000000.0,-0.0028000000000000004
2016-12-15,6999.01,6949.19,7010.48,6925.88,1100000000.0,0.0072
2016-12-16,7011.64,6999.01,7038.43,6990.35,1150000000.0,0.0018
2016-12-19,7017.16,7011.64,7025.74,6986.44,645420000.0,0.0008
2016-12-20,7043.96,7017.16,7045.22,6992.62,744310000.0,0.0038
2016-12-21,7041.42,7043.96,7056.98,7025.68,618990000.0,-0.0004
2016-12-22,7063.68,7041.42,7063.68,7020.13,483160000.0,0.0032
2016-12-23,7068.17,7063.68,7071.11,7054.64,191920000.0,0.0006
2016-12-28,7106.08,7068.17,7109.37,7060.85,470760000.0,0.0054
2016-12-29,7120.26,7106.08,7120.26,7074.47,395480000.0,0.002
2016-12-30,7142.83,7120.26,7142.83,7087.54,326490000.0,0.0032
2017-01-03,7177.89,7142.83,7205.45,7142.83,820160000.0,0.0049
2017-01-04,7189.74,7177.89,7189.74,7168.77,765000000.0,0.0017000000000000001
2017-01-05,7195.31,7189.74,7211.96,7172.77,792500000.0,0.0008
2017-01-06,7210.05,7195.31,7210.05,7180.64,715800000.0,0.002
2017-01-09,7237.77,7210.05,7243.76,7207.4,725810000.0,0.0038
2017-01-10,7275.47,7237.77,7284.81,7237.29,961630000.0,0.0052
2017-01-11,7290.49,7275.47,7328.51,7257.15,905710000.0,0.0021
2017-01-12,7292.37,7290.49,7302.34,7263.42,857070000.0,0.0003
2017-01-13,7337.81,7292.37,7338.49,7292.37,836370000.0,0.0062
2017-01-16,7327.13,7337.81,7354.14,7320.47,633740000.0,-0.0015
2017-01-17,7220.38,7327.13,7329.27,7220.38,879280000.0,-0.0146
2017-01-18,7247.61,7220.38,7260.47,7218.41,820140000.0,0.0038
2017-01-19,7208.44,7247.61,7249.63,7191.67,771560000.0,-0.0054
2017-01-20,7198.44,7208.44,7221.01,7193.73,819060000.0,-0.0014000000000000002
2017-01-23,7151.18,7198.44,7198.44,7131.46,736250000.0,-0.0066
